unix_time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown
162203.521057417,,,,,,,,,,,-68.4469604492,-23.7125854492,356.8911132812,,,,,,,,,,,,,,
162203532.873583,,,,,0.2706711763,0.1163559049,-0.3762423441,,,,,,,,,,,,,,,,,,,,
162203532.799375,-0.1289672852,-0.9399414062,-0.2930450439,,,,,,,,,,,,,,,,,,,,,,,,
162203.622100875,,,,,,,,,,,-66.2606964111,-23.2080688477,356.7276306152,,,,,,,,,,,,,,
162203633.924583,,,,,-0.7899282004,0.4258008425,-0.1817519560,,,,,,,,,,,,,,,,,,,,
162203637.484875,-0.0003509521,-1.0001220703,-0.4810333252,,,,,,,,,,,,,,,,,,,,,,,,
162203.723141958,,,,,,,,,,,-62.0563354492,-17.3219604492,356.8911132812,,,,,,,,,,,,,,
162203734.961792,,,,,-2.1102065561,3.8640560594,-0.9734500932,,,,,,,,,,,,,,,,,,,,
162203742.674917,0.0014343262,-0.7289428711,-0.4637756348,,,,,,,,,,,,,,,,,,,,,,,,
162203.824179458,,,,,,,,,,,-56.1702270508,-9.4177703857,360.9782714844,,,,,,,,,,,,,,
162203835.998292,,,,,-0.9991128461,-0.3907658931,-0.2647831935,,,,,,,,,,,,,,,,,,,,
162203847.917333,0.3494415283,-0.7287445068,-0.9429016113,,,,,,,,,,,,,,,,,,,,,,,,
162203.925215125,,,,,,,,,,,-56.5065765381,-9.4177703857,359.0164184570,,,,,,,,,,,,,,
162203937.044667,,,,,0.4326616781,-0.2359470178,-0.0003688478,,,,,,,,,,,,,,,,,,,,
162203953.14825,0.3343505859,-0.7733001709,-0.5277404785,,,,,,,,,,,,,,,,,,,,,,,,
162204.026250833,,,,,,,,,,,-57.6838073730,-9.2495880127,358.1990051270,,,,,,,,,,,,,,
162204037.484625,,,,,0.1008656284,-0.2366737945,0.1694681254,,,,,,,,,,,,,,,,,,,,
162204058.347292,0.1536712646,-0.8461303711,-0.6438751221,,,,,,,,,,,,,,,,,,,,,,,,
162204.127291417,,,,,,,,,,,-57.5156250000,-10.4268188477,357.7085571289,,,,,,,,,,,,,,
162204138.521458,,,,,0.0810272088,0.1924951478,-0.1304080744,,,,,,,,,,,,,,,,,,,,
162204163.539542,0.2358856201,-0.7397918701,-0.6054687500,,,,,,,,,,,,,,,,,,,,,,,,
162204.228324042,,,,,,,,,,,-58.5246734619,-11.4358673096,358.0355224609,,,,,,,,,,,,,,
162204239.563,,,,,-0.0946705831,0.0926569670,-0.1175716379,,,,,,,,,,,,,,,,,,,,
162204268.733292,0.2074127197,-0.7604827881,-0.5975646973,,,,,,,,,,,,,,,,,,,,,,,,
162204.329361125,,,,,,,,,,,-59.7018890381,-13.9584808350,356.8911132812,,,,,,,,,,,,,,
162204340.474,,,,,0.2804772018,-1.0319078107,0.2247359086,,,,,,,,,,,,,,,,,,,,
162204373.929167,0.0067596436,-0.8006134033,-0.4858703613,,,,,,,,,,,,,,,,,,,,,,,,
162204.430397708,,,,,,,,,,,-62.0563354492,-14.2948303223,356.5641479492,,,,,,,,,,,,,,
162204441.509625,,,,,-0.2554695865,0.9513338720,0.0067234165,,,,,,,,,,,,,,,,,,,,
162204479.0975,0.0790557861,-0.7547149658,-0.5393218994,,,,,,,,,,,,,,,,,,,,,,,,
1451923679999.99,,,,,,,,,,,,,,52.3943785205971,13.1320105958852,264.0234375,13.6999998092651,36.940673828125,5.0,4.0,,,,,,,
162204.531436542,,,,,,,,,,,-57.5156250000,-10.7631683350,361.3052368164,,,,,,,,,,,,,,
162204541.90975,,,,,-0.4698569837,0.6145079099,-0.1871475203,,,,,,,,,,,,,,,,,,,,
162204583.92425,0.1441497803,-0.8144836426,-0.5806579590,,,,,,,,,,,,,,,,,,,,,,,,
162204.632476375,,,,,,,,,,,-56.8429260254,-9.4177703857,361.6322021484,,,,,,,,,,,,,,
162204642.9475,,,,,-0.0062429822,-0.7330806301,0.2431599233,,,,,,,,,,,,,,,,,,,,
162204689.164708,-0.0507812500,-0.8726806641,-0.7764587402,,,,,,,,,,,,,,,,,,,,,,,,
162204.73351325,,,,,,,,,,,-56.5065765381,-10.4268188477,361.9591979980,,,,,,,,,,,,,,
162204744.001458,,,,,0.5061705168,0.6893406060,-0.2154808912,,,,,,,,,,,,,,,,,,,,
162204794.356375,0.3269500732,-0.8904876709,-0.5711975098,,,,,,,,,,,,,,,,,,,,,,,,
162204.834558458,,,,,,,,,,,-55.6657104492,-10.2586364746,361.1417541504,,,,,,,,,,,,,,
162204845.133625,,,,,-0.5723583257,-0.1925167194,0.0931994529,,,,,,,,,,,,,,,,,,,,
162204899.695417,0.2624206543,-0.6304321289,-0.6457366943,,,,,,,,,,,,,,,,,,,,,,,,
162204.935595917,,,,,,,,,,,-55.8338775635,-11.7722167969,362.2861633301,,,,,,,,,,,,,,
162204946.171417,,,,,0.4802664815,0.7527075947,0.0033545177,,,,,,,,,,,,,,,,,,,,
162205004.894792,0.2553100586,-0.7648925781,-0.8500976562,,,,,,,,,,,,,,,,,,,,,,,,
162205.036553708,,,,,,,,,,,-54.9930114746,-13.2857818604,362.4496459961,,,,,,,,,,,,,,
162205047.0345,,,,,0.6563024948,0.2795802491,0.1864388532,,,,,,,,,,,,,,,,,,,,
162205110.137292,0.4057006836,-0.7517700195,-0.3621215820,,,,,,,,,,,,,,,,,,,,,,,,
162205.137591583,,,,,,,,,,,-56.8429260254,-12.4449005127,362.9401245117,,,,,,,,,,,,,,
162205148.071792,,,,,-0.3342205915,-0.6097232747,0.2759338490,,,,,,,,,,,,,,,,,,,,
162205215.373792,0.2254180908,-0.7801361084,-0.7242889404,,,,,,,,,,,,,,,,,,,,,,,,
162205.238628917,,,,,,,,,,,-55.1611938477,-12.4449005127,362.6131591797,,,,,,,,,,,,,,
162205249.109375,,,,,-0.4072663065,0.0093570165,-0.0353486698,,,,,,,,,,,,,,,,,,,,
162205320.566083,0.1173248291,-0.7869720459,-0.7108612061,,,,,,,,,,,,,,,,,,,,,,,,
162205.33966625,,,,,,,,,,,-54.8248443604,-11.7722167969,365.2289428711,,,,,,,,,,,,,,
162205350.155917,,,,,0.1720995949,-0.3286870754,0.2919090871,,,,,,,,,,,,,,,,,,,,
162205425.752,0.0668182373,-0.8495330811,-0.6123352051,,,,,,,,,,,,,,,,,,,,,,,,
162205.44070625,,,,,,,,,,,-54.6566619873,-14.2948303223,365.3923950195,,,,,,,,,,,,,,
162205451.193292,,,,,0.0680706638,0.9542090207,-0.0602388396,,,,,,,,,,,,,,,,,,,,
1451923680999.99,,,,,,,,,,,,,,52.3943566019203,13.1316754873964,261.2109375,19.2700004577637,35.8092651367188,5.0,4.0,,,,,,,
162205531.028542,0.1904296875,-0.5824127197,-0.6265411377,,,,,,,,,,,,,,,,,,,,,,,,
162205.541745375,,,,,,,,,,,-53.1430969238,-14.4629974365,367.8447265625,,,,,,,,,,,,,,
162205552.136167,,,,,-0.1350454368,-0.0394941463,-0.0535673548,,,,,,,,,,,,,,,,,,,,
162205636.225,0.5006713867,-0.8772583008,-0.3791961670,,,,,,,,,,,,,,,,,,,,,,,,
162205.642787667,,,,,,,,,,,-53.4794464111,-13.7902984619,367.1907653809,,,,,,,,,,,,,,
162205653.17425,,,,,-0.6142511812,-0.0347212290,0.0840725335,,,,,,,,,,,,,,,,,,,,
162205741.464708,0.0087890625,-0.6963043213,-0.6355895996,,,,,,,,,,,,,,,,,,,,,,,,
162205.743825458,,,,,,,,,,,-54.4884948730,-14.7993469238,366.5368041992,,,,,,,,,,,,,,
162205754.211167,,,,,0.7597974622,0.2140308000,0.2377840664,,,,,,,,,,,,,,,,,,,,
162205846.747292,0.1918792725,-0.7365875244,-0.6625213623,,,,,,,,,,,,,,,,,,,,,,,,
162205.844862917,,,,,,,,,,,-54.8248443604,-13.4539489746,364.5749816895,,,,,,,,,,,,,,
162205855.248,,,,,-0.8765363296,-1.1433829403,-0.1618751869,,,,,,,,,,,,,,,,,,,,
162205951.945917,0.0866851807,-0.8128967285,-0.6655120850,,,,,,,,,,,,,,,,,,,,,,,,
162205.945903333,,,,,,,,,,,-54.8248443604,-15.8083953857,365.5559082031,,,,,,,,,,,,,,
162205956.28475,,,,,0.5666322630,0.3582154066,0.2862972740,,,,,,,,,,,,,,,,,,,,
162206.046943417,,,,,,,,,,,-56.3384094238,-15.3038787842,364.4114990234,,,,,,,,,,,,,,
162206057.249625,-0.0303955078,-0.7487182617,-0.7815856934,,,,,,,,,,,,,,,,,,,,,,,,
162206057.42275,,,,,-0.4776853458,-0.3895903738,0.1279896578,,,,,,,,,,,,,,,,,,,,
162206.147983708,,,,,,,,,,,-58.0201568604,-17.3219604492,364.4114990234,,,,,,,,,,,,,,
162206158.458375,,,,,0.3908476521,0.2861707739,-0.1428772609,,,,,,,,,,,,,,,,,,,,
162206162.486875,0.0028381348,-0.6594390869,-0.5540771484,,,,,,,,,,,,,,,,,,,,,,,,
162206.2490265,,,,,,,,,,,-58.5246734619,-15.1356964111,365.2289428711,,,,,,,,,,,,,,
162206259.503917,,,,,-0.4320784458,0.1004666869,0.0203926234,,,,,,,,,,,,,,,,,,,,
162206267.699417,0.0751190186,-0.7941589355,-0.7451629639,,,,,,,,,,,,,,,,,,,,,,,,
162206.350064208,,,,,,,,,,,-56.1702270508,-17.4901428223,364.9019470215,,,,,,,,,,,,,,
162206360.540708,,,,,0.5568536681,-0.1589025664,0.4279388282,,,,,,,,,,,,,,,,,,,,
162206372.94175,-0.1399993896,-0.7591094971,-0.5876617432,,,,,,,,,,,,,,,,,,,,,,,,
162206.451100083,,,,,,,,,,,-57.1792755127,-18.8355255127,365.2289428711,,,,,,,,,,,,,,
162206461.577792,,,,,0.7249297593,0.4921108904,0.1329383437,,,,,,,,,,,,,,,,,,,,
162206478.171833,-0.0826873779,-0.7039489746,-0.2653503418,,,,,,,,,,,,,,,,,,,,,,,,
1451923681999.99,,,,,,,,,,,,,,52.3943301151063,13.1313956156495,261.2109375,19.2700004577637,35.7719116210938,5.0,4.0,,,,,,,
162206.5519305,,,,,,,,,,,-57.6838073730,-17.9946594238,365.3923950195,,,,,,,,,,,,,,
162206562.39575,,,,,-0.8913815885,-1.0432110654,0.1857360450,,,,,,,,,,,,,,,,,,,,
162206583.377208,-0.1837310791,-0.8562011719,-1.0320434570,,,,,,,,,,,,,,,,,,,,,,,,
162206.652975583,,,,,,,,,,,-56.8429260254,-16.1447448730,365.5559082031,,,,,,,,,,,,,,
162206663.434167,,,,,-0.1939207379,0.1072992930,-0.1299638591,,,,,,,,,,,,,,,,,,,,
162206688.575708,-0.0066833496,-0.9182281494,-0.8728485107,,,,,,,,,,,,,,,,,,,,,,,,
162206.75403275,,,,,,,,,,,-58.1883239746,-16.4810943604,363.5940551758,,,,,,,,,,,,,,
162206764.475042,,,,,-0.1892090733,-0.2549089911,-0.2471701113,,,,,,,,,,,,,,,,,,,,
162206793.770792,-0.0446777344,-0.5923004150,-0.6872863770,,,,,,,,,,,,,,,,,,,,,,,,
162206.855070792,,,,,,,,,,,-57.5156250000,-15.1356964111,361.6322021484,,,,,,,,,,,,,,
162206865.513,,,,,-0.5004500468,-0.1972438303,-0.6541895428,,,,,,,,,,,,,,,,,,,,
162206898.96425,0.0909576416,-0.2959289551,-0.8996276855,,,,,,,,,,,,,,,,,,,,,,,,
162206.956111458,,,,,,,,,,,-57.0111083984,-11.6040344238,360.8147888184,,,,,,,,,,,,,,
162206966.553917,,,,,-0.3411687788,-0.0530499026,-0.7449095927,,,,,,,,,,,,,,,,,,,,
162207004.150292,0.2545318604,0.0198364258,-1.0970916748,,,,,,,,,,,,,,,,,,,,,,,,
162207.057152292,,,,,,,,,,,-56.3384094238,-9.5859375000,359.1799316406,,,,,,,,,,,,,,
162207067.345792,,,,,0.0071556475,-0.1818672708,0.3627092247,,,,,,,,,,,,,,,,,,,,
162207109.361667,0.0785369873,-0.5616912842,-1.1657257080,,,,,,,,,,,,,,,,,,,,,,,,
162207.158189292,,,,,,,,,,,-57.0111083984,-15.3038787842,358.5259704590,,,,,,,,,,,,,,
162207168.476458,,,,,1.1050278280,-0.4452099605,0.7010444001,,,,,,,,,,,,,,,,,,,,
162207214.597542,-0.2522430420,-0.5156250000,-0.9743499756,,,,,,,,,,,,,,,,,,,,,,,,
162207.259226125,,,,,,,,,,,-57.1792755127,-13.4539489746,360.6513061523,,,,,,,,,,,,,,
162207269.5265,,,,,0.1669783361,-0.1215594553,-0.2102626933,,,,,,,,,,,,,,,,,,,,
162207319.815458,-0.0534210205,-0.3767700195,-0.7979125977,,,,,,,,,,,,,,,,,,,,,,,,
162207.360276375,,,,,,,,,,,-57.3474578857,-11.6040344238,359.8338623047,,,,,,,,,,,,,,
162207370.565042,,,,,-0.7070037557,-0.1668824623,-0.6021026393,,,,,,,,,,,,,,,,,,,,
162207425.069625,-0.0148773193,-0.4188079834,-0.8271331787,,,,,,,,,,,,,,,,,,,,,,,,
162207.461316375,,,,,,,,,,,-57.8519744873,-11.7722167969,357.7085571289,,,,,,,,,,,,,,
162207471.696417,,,,,0.3554318707,0.0117722373,-0.1569752368,,,,,,,,,,,,,,,,,,,,
1451923682999.99,,,,,,,,,,,,,,52.3943048017587,13.1311073619995,261.2109375,20.3999996185303,34.82080078125,5.0,4.0,,,,,,,
162207530.36075,0.0156707764,-0.4585113525,-1.0672912598,,,,,,,,,,,,,,,,,,,,,,,,
162207.562354208,,,,,,,,,,,-57.6838073730,-13.9584808350,355.9101867676,,,,,,,,,,,,,,
162207572.521208,,,,,0.8126944993,-0.5584281290,-0.0619174301,,,,,,,,,,,,,,,,,,,,
162207635.567583,-0.0081787109,-0.3911590576,-0.8922576904,,,,,,,,,,,,,,,,,,,,,,,,
162207.663392333,,,,,,,,,,,-58.5246734619,-13.4539489746,355.4197387695,,,,,,,,,,,,,,
162207673.566458,,,,,0.0485744604,-0.4303804143,-0.1576881650,,,,,,,,,,,,,,,,,,,,
162207740.77725,-0.1687927246,-0.3071136475,-0.6672210693,,,,,,,,,,,,,,,,,,,,,,,,
162207.764433875,,,,,,,,,,,-59.5337219238,-9.7541198730,352.8039550781,,,,,,,,,,,,,,
162207774.695708,,,,,-1.3318180990,-0.6657252914,-1.2013138845,,,,,,,,,,,,,,,,,,,,
162207845.977042,-0.0847015381,-0.1200408936,-1.4986267090,,,,,,,,,,,,,,,,,,,,,,,,
162207.865476708,,,,,,,,,,,-58.0201568604,-0.5045318604,353.2944030762,,,,,,,,,,,,,,
162207875.742208,,,,,-0.7969845120,-0.3250569205,-0.4550788365,,,,,,,,,,,,,,,,,,,,
162207951.1855,-0.2763214111,-0.0291137695,-1.2696380615,,,,,,,,,,,,,,,,,,,,,,,,
162207.965566625,,,,,,,,,,,-56.5065765381,2.0180816650,352.1499938965,,,,,,,,,,,,,,
162207976.78075,,,,,-0.1465079484,0.1265406318,-0.5391745395,,,,,,,,,,,,,,,,,,,,
162208056.385333,-0.1044006348,0.0337677002,-1.4769134521,,,,,,,,,,,,,,,,,,,,,,,,
162208.066605833,,,,,,,,,,,-55.3293609619,3.1952972412,347.7358703613,,,,,,,,,,,,,,
162208077.486833,,,,,0.4531634911,-0.4090112097,0.1424330456,,,,,,,,,,,,,,,,,,,,
162208161.633125,-0.1420593262,0.0418090820,-1.5595397949,,,,,,,,,,,,,,,,,,,,,,,,
162208.16764675,,,,,,,,,,,-56.1702270508,-1.6817474365,348.5532836914,,,,,,,,,,,,,,
162208178.52725,,,,,1.9033353984,0.0480684598,0.8997247395,,,,,,,,,,,,,,,,,,,,
162208266.875417,-0.1979827881,0.0809020996,-0.8006744385,,,,,,,,,,,,,,,,,,,,,,,,
162208.268685542,,,,,,,,,,,-56.3384094238,-9.2495880127,350.0246582031,,,,,,,,,,,,,,
162208279.564,,,,,-0.2714592057,0.3972293850,-0.2451823279,,,,,,,,,,,,,,,,,,,,
162208372.121583,-0.5000915527,-0.0856018066,-1.1642456055,,,,,,,,,,,,,,,,,,,,,,,,
162208.369722417,,,,,,,,,,,-60.0382385254,-13.2857818604,347.0819091797,,,,,,,,,,,,,,
162208380.600458,,,,,0.8149501967,-0.2911644672,0.1887542054,,,,,,,,,,,,,,,,,,,,
162208477.30625,-0.3727569580,-0.0681457520,-1.1773376465,,,,,,,,,,,,,,,,,,,,,,,,
162208.470760875,,,,,,,,,,,-59.3655395508,-11.6040344238,348.3898315430,,,,,,,,,,,,,,
162208481.63975,,,,,0.0673276418,-0.3280985168,0.0242563375,,,,,,,,,,,,,,,,,,,,
1451923683999.99,,,,,,,,,,,,,,52.3942911811661,13.1308095529798,261.5625,18.6299991607666,32.7774047851562,5.0,4.0,,,,,,,
162208.571799125,,,,,,,,,,,-56.5065765381,-12.1085662842,347.5723876953,,,,,,,,,,,,,,
162208582.665,,,,,0.4164661965,-0.0540129016,-0.0439147274,,,,,,,,,,,,,,,,,,,,
162208582.591208,-0.3105773926,-0.0011901855,-1.4145660400,,,,,,,,,,,,,,,,,,,,,,,,
162208.672841792,,,,,,,,,,,-57.8519744873,-8.7450714111,345.9375000000,,,,,,,,,,,,,,
162208683.700375,,,,,-0.7619844500,0.3819026266,-0.2871295119,,,,,,,,,,,,,,,,,,,,
162208687.776375,0.0264434814,-0.0664062500,-1.7400360107,,,,,,,,,,,,,,,,,,,,,,,,
162208.7738805,,,,,,,,,,,-58.3565063477,-13.6221313477,344.1391601562,,,,,,,,,,,,,,
162208784.736333,,,,,1.0419804186,0.5257649908,0.3437725514,,,,,,,,,,,,,,,,,,,,
162208792.018,-0.1672668457,0.0571746826,-1.4305114746,,,,,,,,,,,,,,,,,,,,,,,,
162208.874921458,,,,,,,,,,,-56.8429260254,-18.1628417969,348.2263183594,,,,,,,,,,,,,,
162208885.773292,,,,,-0.0588872854,0.2715215237,0.4862388866,,,,,,,,,,,,,,,,,,,,
162208897.279583,-0.2413177490,-0.1953887939,-1.3753051758,,,,,,,,,,,,,,,,,,,,,,,,
162208.975958375,,,,,,,,,,,-56.5065765381,-19.1718750000,348.5532836914,,,,,,,,,,,,,,
162208986.811875,,,,,-0.2248211297,0.6272929474,-0.1236223399,,,,,,,,,,,,,,,,,,,,
162209002.493583,-0.2250976562,-0.1447296143,-1.0915985107,,,,,,,,,,,,,,,,,,,,,,,,
162209.076994542,,,,,,,,,,,-54.9930114746,-13.2857818604,343.8121948242,,,,,,,,,,,,,,
162209087.959042,,,,,-0.9796291596,-0.7238114979,-0.4175216073,,,,,,,,,,,,,,,,,,,,
162209107.752708,-0.0339508057,-0.0809478760,-1.8662414551,,,,,,,,,,,,,,,,,,,,,,,,
162209.178032333,,,,,,,,,,,-55.8338775635,-14.7993469238,343.6486816406,,,,,,,,,,,,,,
162209188.996458,,,,,0.5104952241,-0.0866336955,-0.1969631332,,,,,,,,,,,,,,,,,,,,
162209212.945458,-0.2001190186,-0.0067443848,-1.2351684570,,,,,,,,,,,,,,,,,,,,,,,,
162209.27907075,,,,,,,,,,,-55.1611938477,-11.4358673096,341.0328979492,,,,,,,,,,,,,,
162209290.033125,,,,,-0.6929057798,-0.0579570432,-0.2913010874,,,,,,,,,,,,,,,,,,,,
162209318.159042,-0.1981048584,-0.3634490967,-1.7058715820,,,,,,,,,,,,,,,,,,,,,,,,
162209.38010825,,,,,,,,,,,-62.7290344238,-18.6673583984,335.6378784180,,,,,,,,,,,,,,
162209391.070542,,,,,1.3947496608,-1.2526239440,-0.1532305660,,,,,,,,,,,,,,,,,,,,
162209423.35625,-0.3386840820,-0.0342864990,-0.9965515137,,,,,,,,,,,,,,,,,,,,,,,,
162209.481170125,,,,,,,,,,,-64.7471160889,-18.3310089111,332.6950988770,,,,,,,,,,,,,,
162209492.112667,,,,,-0.1935614775,-0.8757874487,-0.3774436960,,,,,,,,,,,,,,,,,,,,
1451923684999.99,,,,,,,,,,,,,,52.3942622636001,13.1305560842279,260.15625,18.1499996185303,32.5191040039062,5.0,4.0,,,,,,,
162209528.670167,-0.4284515381,-0.0402374268,-1.4105682373,,,,,,,,,,,,,,,,,,,,,,,,
162209.58220825,,,,,,,,,,,-62.3926849365,-17.3219604492,332.0411376953,,,,,,,,,,,,,,
162209593.149958,,,,,-0.6224169657,1.1502397811,-0.3006136291,,,,,,,,,,,,,,,,,,,,
162209633.88425,-0.2657165527,-0.1639099121,-1.2507171631,,,,,,,,,,,,,,,,,,,,,,,,
162209.683244625,,,,,,,,,,,-59.7018890381,-14.6311798096,331.3872070312,,,,,,,,,,,,,,
162209694.185792,,,,,0.0825220411,-0.5940055643,0.1658654011,,,,,,,,,,,,,,,,,,,,
162209739.134125,-0.5126495361,-0.0571136475,-1.0932312012,,,,,,,,,,,,,,,,,,,,,,,,
162209.784282208,,,,,,,,,,,-59.5337219238,-12.4449005127,329.2619018555,,,,,,,,,,,,,,
162209795.221417,,,,,-0.4629415533,-0.0222698857,-0.5278726165,,,,,,,,,,,,,,,,,,,,
162209844.319167,-0.2343902588,-0.0752716064,-1.3973388672,,,,,,,,,,,,,,,,,,,,,,,,
162209.885323208,,,,,,,,,,,-59.0291900635,-8.5769042969,329.4253540039,,,,,,,,,,,,,,
162209896.259,,,,,-0.2530578278,0.2093111459,-0.1933795836,,,,,,,,,,,,,,,,,,,,
162209949.539958,-0.3065338135,-0.0548248291,-1.2171783447,,,,,,,,,,,,,,,,,,,,,,,,
162209.986364042,,,,,,,,,,,-58.3565063477,-8.9132537842,328.7714233398,,,,,,,,,,,,,,
162209997.300458,,,,,-0.2604920420,0.3202943896,-0.2204655298,,,,,,,,,,,,,,,,,,,,
162210054.783208,-0.0697479248,-0.0731658936,-1.4594726562,,,,,,,,,,,,,,,,,,,,,,,,
162210.087399333,,,,,,,,,,,-58.3565063477,-6.5588073730,329.0983886719,,,,,,,,,,,,,,
162210098.336417,,,,,0.1111036186,-0.2303967238,0.2852341401,,,,,,,,,,,,,,,,,,,,
162210159.127375,-0.1703796387,-0.1702423096,-1.0490722656,,,,,,,,,,,,,,,,,,,,,,,,
162210.188440417,,,,,,,,,,,-58.1883239746,-6.7269744873,332.8585815430,,,,,,,,,,,,,,
162210199.373,,,,,-0.0439288422,-0.1696904994,0.0569160136,,,,,,,,,,,,,,,,,,,,
162210264.36625,-0.2235412598,-0.3326873779,-1.7992858887,,,,,,,,,,,,,,,,,,,,,,,,
162210.289478,,,,,,,,,,,-72.6513214111,-15.8083953857,335.4743652344,,,,,,,,,,,,,,
162210300.409833,,,,,2.6982620859,-0.5791123685,1.6167446440,,,,,,,,,,,,,,,,,,,,
162210369.5615,-0.0693359375,-0.5484161377,-0.1382293701,,,,,,,,,,,,,,,,,,,,,,,,
162210.390516625,,,,,,,,,,,-62.5608520508,-21.5263214111,346.5914611816,,,,,,,,,,,,,,
162210401.447917,,,,,-0.3233857870,2.0037078094,0.4662020615,,,,,,,,,,,,,,,,,,,,
162210474.742042,-0.6875610352,-1.0314788818,-0.5564727783,,,,,,,,,,,,,,,,,,,,,,,,
162210.491550625,,,,,,,,,,,-61.2154693604,-20.1809234619,353.1309204102,,,,,,,,,,,,,,
162210502.502417,,,,,-0.6118657878,0.8434260467,0.3527599211,,,,,,,,,,,,,,,,,,,,
1451923685999.99,,,,,,,,,,,,,,52.3942345195006,13.1302932277444,260.15625,18.1499996185303,32.5527954101562,10.0,4.0,,,,,,,
162210579.951833,0.0732421875,-0.6729125977,-1.3253936768,,,,,,,,,,,,,,,,,,,,,,,,
162210.592026,,,,,,,,,,,-63.9062500000,-19.5082244873,358.6894531250,,,,,,,,,,,,,,
162210603.539208,,,,,1.3238187620,-0.0345108393,0.6585464744,,,,,,,,,,,,,,,,,,,,
162210684.80725,-0.7975006104,-0.6962585449,0.3519744873,,,,,,,,,,,,,,,,,,,,,,,,
162210.693065042,,,,,,,,,,,-66.5970458984,-27.5805969238,363.2670898438,,,,,,,,,,,,,,
162210704.606583,,,,,0.4513906248,1.2132648199,-0.1439891307,,,,,,,,,,,,,,,,,,,,
162210790.009292,-0.1595916748,-0.4755554199,-0.6377868652,,,,,,,,,,,,,,,,,,,,,,,,
162210.794104375,,,,,,,,,,,-59.7018890381,-21.6944885254,363.4305725098,,,,,,,,,,,,,,
162210805.64275,,,,,-1.8999555807,-1.3314455228,-0.5930609410,,,,,,,,,,,,,,,,,,,,
162210895.2055,0.1705017090,-0.8136291504,-0.9686737061,,,,,,,,,,,,,,,,,,,,,,,,
162210.895142167,,,,,,,,,,,-60.2064208984,-16.4810943604,361.6322021484,,,,,,,,,,,,,,
162210906.679333,,,,,-0.4256530370,0.3486626478,-0.8021209508,,,,,,,,,,,,,,,,,,,,
162211000.40875,-0.4928436279,-0.6454925537,-1.0647888184,,,,,,,,,,,,,,,,,,,,,,,,
162210.9961845,,,,,,,,,,,-61.0472869873,-18.3310089111,362.7766113281,,,,,,,,,,,,,,
162211007.72625,,,,,1.1498131427,-0.4642520949,0.4525682746,,,,,,,,,,,,,,,,,,,,
162211105.606375,0.0395965576,-0.7083435059,-0.4875335693,,,,,,,,,,,,,,,,,,,,,,,,
162211.097222125,,,,,,,,,,,-60.5427703857,-18.1628417969,362.6131591797,,,,,,,,,,,,,,
162211108.762792,,,,,-0.0052102084,0.8445938428,-0.6425158425,,,,,,,,,,,,,,,,,,,,
162211.198259667,,,,,,,,,,,-57.6838073730,-16.9856109619,362.7766113281,,,,,,,,,,,,,,
162211209.804042,,,,,0.1093528565,-0.8414260127,0.0367604115,,,,,,,,,,,,,,,,,,,,
162211209.869417,-0.3283233643,-0.7249145508,-1.0959777832,,,,,,,,,,,,,,,,,,,,,,,,
162211.299296958,,,,,,,,,,,-59.3655395508,-19.0037078857,363.1035766602,,,,,,,,,,,,,,
162211310.850125,,,,,0.3401679629,0.7341743904,-0.2380916615,,,,,,,,,,,,,,,,,,,,
162211315.104,0.1012725830,-0.7221069336,-0.5732879639,,,,,,,,,,,,,,,,,,,,,,,,
162211.39940225,,,,,,,,,,,-60.0382385254,-20.0127563477,361.1417541504,,,,,,,,,,,,,,
162211411.887292,,,,,0.6341077103,-0.5783323286,-0.0029329393,,,,,,,,,,,,,,,,,,,,
162211420.381625,-0.2743072510,-0.8463897705,-0.7850799561,,,,,,,,,,,,,,,,,,,,,,,,
162211.500452917,,,,,,,,,,,-61.0472869873,-19.3400573730,360.8147888184,,,,,,,,,,,,,,
162211512.931,,,,,0.7550921891,0.1655122660,-0.7715401383,,,,,,,,,,,,,,,,,,,,
162211525.582667,0.1512756348,-0.6797943115,-0.3793945312,,,,,,,,,,,,,,,,,,,,,,,,
1451923686999.99,,,,,,,,,,,,,,52.3942377046239,13.1304178666446,250.3125,8.98999977111816,32.7260131835938,5.0,6.0,,,,,,,
162211.601490333,,,,,,,,,,,-60.3745880127,-20.6854553223,358.1990051270,,,,,,,,,,,,,,
162211613.969583,,,,,-0.2462286839,-1.6334679641,0.4202902295,,,,,,,,,,,,,,,,,,,,
162211630.79525,-0.1576843262,-0.7487030029,-0.8165893555,,,,,,,,,,,,,,,,,,,,,,,,
162211.702537875,,,,,,,,,,,-61.3836364746,-19.6764068604,357.5450439453,,,,,,,,,,,,,,
162211715.016708,,,,,-0.8333901905,0.8172434448,-0.5866903934,,,,,,,,,,,,,,,,,,,,
162211735.989667,0.3240661621,-0.6334686279,-0.5893554688,,,,,,,,,,,,,,,,,,,,,,,,
162211.803574417,,,,,,,,,,,-60.2064208984,-16.1447448730,358.0355224609,,,,,,,,,,,,,,
162211816.052792,,,,,0.0770985136,-1.2130107544,0.9799250368,,,,,,,,,,,,,,,,,,,,
162211841.24025,-0.2952423096,-0.8479003906,-0.8724365234,,,,,,,,,,,,,,,,,,,,,,,,
